datetime,date,time,east,west,total,gas_public,gas_pvt,hvdc,nepal,tripura,adani,hydro,coal,solar,hfo_public,hfo_pvt,hsd_public,hsd_pvt,wind,shortage
2025-09-28 04:00,2025-09-28,04:00,6947.5,6949.63,13897.13,3646.0,1826.5,905.0,38.0,48.0,1101.63,217.0,4190.0,0.0,334.0,1591.0,0.0,0.0,0.0,166.0
2025-09-28 04:30,2025-09-28,04:30,6949.5,6761.06,13710.56,3692.5,1825.5,908.5,38.0,43.0,867.06,216.0,4202.0,0.0,334.5,1583.5,0.0,0.0,0.0,162.5
2025-09-28 05:00,2025-09-28,05:00,6951.5,6572.49,13523.99,3739.0,1824.5,912.0,38.0,38.0,632.49,215.0,4214.0,0.0,335.0,1576.0,0.0,0.0,0.0,159.0
2025-09-28 05:30,2025-09-28,05:30,6779.545,6552.775,13332.32,3694.5,1812.5,912.5,38.0,38.0,596.775,215.0,4239.5,1.045,316.0,1468.5,0.0,0.0,0.0,151.0
2025-09-28 06:00,2025-09-28,06:00,6607.59,6533.06,13140.65,3650.0,1800.5,913.0,38.0,38.0,561.06,215.0,4265.0,2.09,297.0,1361.0,0.0,0.0,0.0,143.0
2025-09-28 06:30,2025-09-28,06:30,6502.61,6562.715,13065.325,3599.5,1822.0,915.5,38.0,37.0,595.46,215.0,4279.5,45.365,275.5,1242.5,0.0,0.0,0.0,174.5
2025-09-28 07:00,2025-09-28,07:00,6397.63,6592.37,12990.0,3549.0,1843.5,918.0,38.0,36.0,629.86,215.0,4294.0,88.64,254.0,1124.0,0.0,0.0,0.0,206.0
2025-09-28 07:30,2025-09-28,07:30,6311.65,6565.615,12877.265,3472.5,1802.0,919.0,38.0,38.0,640.92,215.0,4209.0,202.345,259.5,1081.0,0.0,0.0,0.0,203.5
2025-09-28 08:00,2025-09-28,08:00,6225.67,6538.86,12764.53,3396.0,1760.5,920.0,38.0,40.0,651.98,215.0,4124.0,316.05,265.0,1038.0,0.0,0.0,0.0,201.0
2025-09-28 08:30,2025-09-28,08:30,6361.725,6552.38,12914.105,3464.0,1790.75,920.0,38.0,39.0,650.95,215.0,4085.5,406.405,275.5,1029.0,0.0,0.0,0.0,148.5
2025-09-28 09:00,2025-09-28,09:00,6497.78,6565.9,13063.68,3532.0,1821.0,920.0,38.0,38.0,649.92,215.0,4047.0,496.76,286.0,1020.0,0.0,0.0,0.0,96.0
2025-09-28 09:30,2025-09-28,09:30,6587.52,6648.62,13236.14,3509.5,1842.0,920.0,38.0,38.0,645.91,215.0,4118.5,531.23,286.0,1092.0,0.0,0.0,0.0,93.0
2025-09-28 10:00,2025-09-28,10:00,6677.26,6731.34,13408.6,3487.0,1863.0,920.0,38.0,38.0,641.9,215.0,4190.0,565.7,286.0,1164.0,0.0,0.0,0.0,90.0
2025-09-28 10:30,2025-09-28,10:30,6769.305,6777.53,13546.835,3435.5,1848.75,925.5,38.0,37.0,642.125,215.5,4157.5,598.46,285.5,1363.0,0.0,0.0,0.0,68.5
2025-09-28 11:00,2025-09-28,11:00,6861.35,6823.72,13685.07,3384.0,1834.5,931.0,38.0,36.0,642.35,216.0,4125.0,631.22,285.0,1562.0,0.0,0.0,0.0,47.0
2025-09-28 11:30,2025-09-28,11:30,6979.275,6871.905,13851.18,3485.5,1853.15,931.0,38.0,35.0,643.53,148.0,4138.0,616.5,290.5,1672.0,0.0,0.0,0.0,56.0
2025-09-28 12:00,2025-09-28,12:00,7097.2,6920.09,14017.29,3587.0,1871.8,931.0,38.0,34.0,644.71,80.0,4151.0,601.78,296.0,1782.0,0.0,0.0,0.0,65.0
2025-09-28 12:30,2025-09-28,12:30,7227.485,6978.115,14205.6,3553.5,1833.15,931.0,38.0,39.0,645.395,123.0,4195.0,611.555,302.5,1932.0,0.0,0.0,1.5,61.0
2025-09-28 13:00,2025-09-28,13:00,7357.77,7036.14,14393.91,3520.0,1794.5,931.0,38.0,44.0,646.08,166.0,4239.0,621.33,309.0,2082.0,0.0,0.0,3.0,57.0
2025-09-28 13:30,2025-09-28,13:30,7387.845,7024.785,14412.63,3444.0,1819.75,931.0,38.0,45.0,646.8,188.5,4256.5,582.58,325.5,2132.5,0.0,0.0,2.5,51.0
2025-09-28 14:00,2025-09-28,14:00,7417.92,7013.43,14431.35,3368.0,1845.0,931.0,38.0,46.0,647.52,211.0,4274.0,543.83,342.0,2183.0,0.0,0.0,2.0,45.0
2025-09-28 14:30,2025-09-28,14:30,7387.375,6972.745,14360.12,3474.5,1862.5,931.0,38.0,45.0,644.26,212.0,4270.5,446.36,350.0,2083.5,0.0,0.0,2.5,110.5
2025-09-28 15:00,2025-09-28,15:00,7356.83,6932.06,14288.89,3581.0,1880.0,931.0,38.0,44.0,641.0,213.0,4267.0,348.89,358.0,1984.0,0.0,0.0,3.0,176.0
2025-09-28 15:30,2025-09-28,15:30,7313.275,6906.775,14220.05,3587.0,1871.25,931.0,38.0,42.0,645.0,213.0,4247.5,272.8,399.0,1971.5,0.0,0.0,2.0,166.0
2025-09-28 16:00,2025-09-28,16:00,7269.72,6881.49,14151.21,3593.0,1862.5,931.0,38.0,40.0,649.0,213.0,4228.0,196.71,440.0,1959.0,0.0,0.0,1.0,156.0
2025-09-28 16:30,2025-09-28,16:30,7246.715,6771.885,14018.6,3519.5,1837.75,931.0,38.0,40.0,647.0,213.0,4232.0,144.67,439.5,1975.68,0.0,0.0,0.5,128.5
2025-09-28 17:00,2025-09-28,17:00,7223.71,6662.28,13885.99,3446.0,1813.0,931.0,38.0,40.0,645.0,213.0,4236.0,92.63,439.0,1992.36,0.0,0.0,0.0,101.0
2025-09-28 17:30,2025-09-28,17:30,7475.035,6691.64,14166.675,3515.0,1873.5,931.0,38.0,40.0,642.0,213.0,4237.0,46.315,556.5,2074.36,0.0,0.0,0.0,243.0
2025-09-28 18:00,2025-09-28,18:00,7726.36,6721.0,14447.36,3584.0,1934.0,931.0,38.0,40.0,639.0,213.0,4238.0,0.0,674.0,2156.36,0.0,0.0,0.0,385.0
2025-09-28 18:30,2025-09-28,18:30,7776.61,6773.0,14549.61,3513.0,1916.25,930.5,38.0,40.0,641.0,186.5,4328.0,0.0,690.5,2265.86,0.0,0.0,0.0,550.0
2025-09-28 19:00,2025-09-28,19:00,7826.86,6825.0,14651.86,3442.0,1898.5,930.0,38.0,40.0,643.0,160.0,4418.0,0.0,707.0,2375.36,0.0,0.0,0.0,715.0
2025-09-28 19:30,2025-09-28,19:30,8056.86,6990.0,15046.86,3557.0,1967.5,930.0,38.0,44.0,640.0,208.0,4477.0,0.0,706.0,2479.36,0.0,0.0,0.0,720.0
2025-09-28 20:00,2025-09-28,20:00,8065.26,7147.0,15212.26,3617.0,1966.5,930.0,38.0,44.0,644.0,207.0,4567.0,0.0,732.0,2466.76,0.0,0.0,0.0,706.0
2025-09-28 20:30,2025-09-28,20:30,8018.26,7223.235,15241.495,3614.5,1966.5,930.5,38.0,43.0,644.235,207.0,4657.0,0.0,743.0,2397.76,0.0,0.0,0.0,678.0
2025-09-28 21:00,2025-09-28,21:00,7971.26,7299.47,15270.73,3612.0,1966.5,931.0,38.0,42.0,644.47,207.0,4747.0,0.0,754.0,2328.76,0.0,0.0,0.0,650.0
2025-09-28 21:30,2025-09-28,21:30,7934.46,7308.55,15243.01,3598.5,1956.0,931.0,38.0,44.0,643.55,207.5,4752.5,0.0,759.0,2312.96,0.0,0.0,0.0,724.5
2025-09-28 22:00,2025-09-28,22:00,7897.66,7317.63,15215.29,3585.0,1945.5,931.0,38.0,46.0,642.63,208.0,4758.0,0.0,764.0,2297.16,0.0,0.0,0.0,799.0
2025-09-28 22:30,2025-09-28,22:30,7797.26,7340.255,15137.515,3594.0,1957.5,931.0,38.0,46.0,642.755,208.0,4713.5,0.0,727.5,2279.26,0.0,0.0,0.0,825.5
2025-09-28 23:00,2025-09-28,23:00,7696.86,7362.88,15059.74,3603.0,1969.5,931.0,38.0,46.0,642.88,208.0,4669.0,0.0,691.0,2261.36,0.0,0.0,0.0,852.0
2025-09-29 00:00,2025-09-29,00:00,7653.86,7362.88,15016.74,3640.0,2009.5,931.0,38.0,46.0,641.68,208.0,4607.2,0.0,639.0,2256.36,0.0,0.0,0.0,750.0
2025-09-29 00:30,2025-09-29,00:30,7568.61,7349.575,14918.185,3637.0,1998.25,930.5,38.0,45.0,643.475,208.5,4602.1,0.0,600.5,2214.86,0.0,0.0,0.0,700.0
2025-09-29 01:00,2025-09-29,01:00,7483.36,7336.27,14819.63,3634.0,1987.0,930.0,38.0,44.0,645.27,209.0,4597.0,0.0,562.0,2173.36,0.0,0.0,0.0,650.0
2025-09-29 01:30,2025-09-29,01:30,7440.86,7261.545,14702.405,3640.0,1996.5,930.5,38.0,43.0,646.045,209.0,4596.0,0.0,514.5,2088.86,0.0,0.0,0.0,547.5
2025-09-29 02:00,2025-09-29,02:00,7398.36,7186.82,14585.18,3646.0,2006.0,931.0,38.0,42.0,646.82,209.0,4595.0,0.0,467.0,2004.36,0.0,0.0,0.0,445.0
2025-09-29 02:30,2025-09-29,02:30,7280.86,7173.085,14453.945,3649.5,1967.5,931.0,38.0,42.0,650.585,208.5,4591.0,0.0,454.0,1921.86,0.0,0.0,0.0,322.0
2025-09-29 03:00,2025-09-29,03:00,7163.36,7159.35,14322.71,3653.0,1929.0,931.0,38.0,42.0,654.35,208.0,4587.0,0.0,441.0,1839.36,0.0,0.0,0.0,199.0
2025-09-29 03:30,2025-09-29,03:30,7061.36,7116.415,14177.775,3638.0,1915.0,931.0,38.0,42.0,658.415,208.0,4588.0,0.0,424.5,1734.86,0.0,0.0,0.0,179.5
2025-09-29 04:00,2025-09-29,04:00,6959.36,7073.48,14032.84,3623.0,1901.0,931.0,38.0,42.0,662.48,208.0,4589.0,0.0,408.0,1630.36,0.0,0.0,0.0,160.0
2025-09-29 04:30,2025-09-29,04:30,6899.36,7012.02,13911.38,3602.0,1903.0,931.0,38.0,42.0,662.02,207.5,4583.0,0.0,408.0,1534.86,0.0,0.0,0.0,147.5
2025-09-29 05:00,2025-09-29,05:00,6839.36,6950.56,13789.92,3581.0,1905.0,931.0,38.0,42.0,661.56,207.0,4577.0,0.0,408.0,1439.36,0.0,0.0,0.0,135.0
2025-09-29 05:30,2025-09-29,05:30,6768.705,6783.565,13552.27,3595.0,1903.5,931.0,38.0,38.0,663.78,207.0,4557.0,2.81,364.5,1251.68,0.0,0.0,0.0,127.5
2025-09-29 06:00,2025-09-29,06:00,6698.05,6616.57,13314.62,3609.0,1902.0,931.0,38.0,34.0,666.0,207.0,4537.0,5.62,321.0,1064.0,0.0,0.0,0.0,120.0
2025-09-29 06:30,2025-09-29,06:30,6697.23,6579.81,13277.04,3617.5,1910.5,931.0,38.0,34.0,663.32,207.0,4456.0,68.22,321.0,1030.5,0.0,0.0,0.0,129.0
2025-09-29 07:00,2025-09-29,07:00,6696.41,6543.05,13239.46,3626.0,1919.0,931.0,38.0,34.0,660.64,207.0,4375.0,130.82,321.0,997.0,0.0,0.0,0.0,138.0
2025-09-29 07:30,2025-09-29,07:30,6665.55,6535.57,13201.12,3573.0,1895.0,931.0,38.0,34.0,662.75,207.0,4321.5,234.37,321.0,983.5,0.0,0.0,0.0,121.0
2025-09-29 08:00,2025-09-29,08:00,6634.69,6528.09,13162.78,3520.0,1871.0,931.0,38.0,34.0,664.86,207.0,4268.0,337.92,321.0,970.0,0.0,0.0,0.0,104.0
2025-09-29 08:30,2025-09-29,08:30,6684.86,6613.795,13298.655,3530.0,1886.0,931.0,38.0,34.0,664.63,207.5,4259.5,428.275,316.5,999.75,0.0,0.0,3.5,104.5
2025-09-29 09:00,2025-09-29,09:00,6735.03,6699.5,13434.53,3540.0,1901.0,931.0,38.0,34.0,664.4,208.0,4251.0,518.63,312.0,1029.5,0.0,0.0,7.0,105.0
2025-09-29 09:30,2025-09-29,09:30,6807.155,6751.46,13558.615,3551.5,1898.75,917.5,38.0,32.0,664.885,184.0,4264.0,582.98,311.5,1103.5,0.0,0.0,10.0,134.5
2025-09-29 10:00,2025-09-29,10:00,6879.28,6803.42,13682.7,3563.0,1896.5,904.0,38.0,30.0,665.37,160.0,4277.0,647.33,311.0,1177.5,0.0,0.0,13.0,164.0
2025-09-29 10:30,2025-09-29,10:30,6941.49,6825.45,13766.94,3604.0,1818.75,903.5,38.0,33.0,655.72,160.0,4276.0,646.97,307.0,1310.5,0.0,0.0,13.5,164.5
2025-09-29 11:00,2025-09-29,11:00,7003.7,6847.48,13851.18,3645.0,1741.0,903.0,38.0,36.0,646.07,160.0,4275.0,646.61,303.0,1443.5,0.0,0.0,14.0,165.0
2025-09-29 11:30,2025-09-29,11:30,7136.615,6928.83,14065.445,3656.0,1739.25,903.0,38.0,39.0,654.51,160.0,4308.5,658.385,306.5,1593.3,0.0,0.0,9.0,215.0
2025-09-29 12:00,2025-09-29,12:00,7269.53,7010.18,14279.71,3667.0,1737.5,903.0,38.0,42.0,662.95,160.0,4342.0,670.16,310.0,1743.1,0.0,0.0,4.0,265.0
2025-09-29 12:30,2025-09-29,12:30,7218.355,7008.2,14226.555,3599.0,1721.0,903.5,38.0,36.0,660.62,160.0,4392.0,600.705,301.0,1811.73,0.0,0.0,3.0,367.5
2025-09-29 13:00,2025-09-29,13:00,7167.18,7006.22,14173.4,3531.0,1704.5,904.0,38.0,30.0,658.29,160.0,4442.0,531.25,292.0,1880.36,0.0,0.0,2.0,470.0
2025-09-29 13:30,2025-09-29,13:30,7264.415,6970.775,14235.19,3527.0,1755.75,903.5,38.0,31.0,650.165,160.0,4436.5,526.915,291.5,1913.36,0.0,0.0,1.5,463.0
2025-09-29 14:00,2025-09-29,14:00,7361.65,6935.33,14296.98,3523.0,1807.0,903.0,38.0,32.0,642.04,160.0,4431.0,522.58,291.0,1946.36,0.0,0.0,1.0,456.0
2025-09-29 14:30,2025-09-29,14:30,7506.26,6935.26,14441.52,3582.5,1914.53,889.5,38.0,32.0,652.52,184.5,4438.0,481.11,306.0,1920.86,0.0,0.0,2.0,465.5
2025-09-29 15:00,2025-09-29,15:00,7650.87,6935.19,14586.06,3642.0,2022.06,876.0,38.0,32.0,663.0,209.0,4445.0,439.64,321.0,1895.36,0.0,0.0,3.0,475.0
2025-09-29 15:30,2025-09-29,15:30,7574.17,6941.435,14515.605,3569.5,2015.53,876.5,38.0,33.0,654.0,209.0,4477.0,350.715,355.5,1931.36,0.0,0.0,5.5,476.0
2025-09-29 16:00,2025-09-29,16:00,7497.47,6947.68,14445.15,3497.0,2009.0,877.0,38.0,34.0,645.0,209.0,4509.0,261.79,390.0,1967.36,0.0,0.0,8.0,477.0
2025-09-29 16:30,2025-09-29,16:30,7516.205,6882.44,14398.645,3537.5,1971.0,876.5,38.0,33.0,645.5,208.0,4503.5,173.785,412.0,1993.86,0.0,0.0,6.0,382.0
2025-09-29 17:00,2025-09-29,17:00,7534.94,6817.2,14352.14,3578.0,1933.0,876.0,38.0,32.0,646.0,207.0,4498.0,85.78,434.0,2020.36,0.0,0.0,4.0,287.0
2025-09-29 17:30,2025-09-29,17:30,7714.15,6813.1,14527.25,3587.0,1955.0,876.0,38.0,35.0,645.5,206.5,4521.5,42.89,483.0,2134.36,0.0,0.0,2.5,286.0
2025-09-29 18:00,2025-09-29,18:00,7893.36,6809.0,14702.36,3596.0,1977.0,876.0,38.0,38.0,645.0,206.0,4545.0,0.0,532.0,2248.36,0.0,0.0,1.0,285.0
2025-09-29 18:30,2025-09-29,18:30,8046.86,6982.0,15028.86,3519.0,1947.0,876.5,38.0,38.0,650.5,206.0,4732.5,0.0,672.5,2348.36,0.0,0.0,0.5,283.5
2025-09-29 19:00,2025-09-29,19:00,8200.36,7155.0,15355.36,3442.0,1917.0,877.0,38.0,38.0,656.0,206.0,4920.0,0.0,813.0,2448.36,0.0,0.0,0.0,282.0
2025-09-29 19:30,2025-09-29,19:30,8442.36,7258.0,15700.36,3529.0,1985.0,876.0,38.0,40.0,657.0,206.0,5010.0,0.0,819.0,2540.36,0.0,0.0,0.0,287.0
2025-09-29 20:00,2025-09-29,20:00,8456.36,7326.0,15782.36,3564.0,2005.0,876.0,38.0,38.0,657.0,209.0,5020.0,0.0,813.0,2562.36,0.0,0.0,0.0,304.0
2025-09-29 20:30,2025-09-29,20:30,8432.36,7326.625,15758.985,3555.5,1992.0,876.0,38.0,39.0,657.125,211.0,5019.5,0.0,821.5,2549.36,0.0,0.0,0.0,302.5
2025-09-29 21:00,2025-09-29,21:00,8408.36,7327.25,15735.61,3547.0,1979.0,876.0,38.0,40.0,657.25,213.0,5019.0,0.0,830.0,2536.36,0.0,0.0,0.0,301.0
2025-09-29 21:30,2025-09-29,21:30,8424.86,7326.53,15751.39,3577.0,1996.5,875.5,38.0,40.0,657.93,213.0,5041.6,0.0,816.5,2495.36,0.0,0.0,0.0,310.0
2025-09-29 22:00,2025-09-29,22:00,8441.36,7325.81,15767.17,3607.0,2014.0,875.0,38.0,40.0,658.61,213.0,5064.2,0.0,803.0,2454.36,0.0,0.0,0.0,319.0
2025-09-29 22:30,2025-09-29,22:30,8347.36,7322.215,15669.575,3620.0,2038.0,875.5,38.0,40.0,657.515,212.5,5026.2,0.0,758.5,2403.36,0.0,0.0,0.0,388.0
2025-09-29 23:00,2025-09-29,23:00,8253.36,7318.62,15571.98,3633.0,2062.0,876.0,38.0,40.0,656.42,212.0,4988.2,0.0,714.0,2352.36,0.0,0.0,0.0,457.0
2025-09-30 00:00,2025-09-30,00:00,7898.36,7331.79,15230.15,3616.0,1998.0,876.0,38.0,40.0,653.59,212.0,4862.2,0.0,675.0,2258.36,0.0,0.0,1.0,641.0
2025-09-30 00:30,2025-09-30,00:30,7809.36,7308.635,15117.995,3598.0,2005.0,875.5,38.0,39.0,653.035,212.0,4834.6,0.0,661.5,2198.86,0.0,0.0,2.5,604.5
2025-09-30 01:00,2025-09-30,01:00,7720.36,7285.48,15005.84,3580.0,2012.0,875.0,38.0,38.0,652.48,212.0,4807.0,0.0,648.0,2139.36,0.0,0.0,4.0,568.0
2025-09-30 01:30,2025-09-30,01:30,7694.86,7202.26,14897.12,3564.0,2030.0,875.5,38.0,37.0,652.26,212.5,4800.0,0.0,599.0,2086.86,0.0,0.0,2.0,504.5
2025-09-30 02:00,2025-09-30,02:00,7669.36,7119.04,14788.4,3548.0,2048.0,876.0,38.0,36.0,652.04,213.0,4793.0,0.0,550.0,2034.36,0.0,0.0,0.0,441.0
2025-09-30 02:30,2025-09-30,02:30,7643.36,7121.12,14764.48,3546.0,2049.5,875.5,38.0,31.0,650.12,213.0,4795.0,0.0,547.0,2019.36,0.0,0.0,0.0,344.5
2025-09-30 03:00,2025-09-30,03:00,7617.36,7123.2,14740.56,3544.0,2051.0,875.0,38.0,26.0,648.2,213.0,4797.0,0.0,544.0,2004.36,0.0,0.0,0.0,248.0
2025-09-30 03:30,2025-09-30,03:30,7522.86,7048.92,14571.78,3556.5,2020.5,875.5,38.0,31.0,650.42,212.5,4724.0,0.0,517.0,1945.86,0.0,0.0,0.5,194.5
2025-09-30 04:00,2025-09-30,04:00,7428.36,6974.64,14403.0,3569.0,1990.0,876.0,38.0,36.0,652.64,212.0,4651.0,0.0,490.0,1887.36,0.0,0.0,1.0,141.0
2025-09-30 04:30,2025-09-30,04:30,7406.36,6899.615,14305.975,3585.0,2003.0,876.0,38.0,39.0,652.115,211.5,4648.5,0.0,486.5,1765.86,0.0,0.0,0.5,138.5
2025-09-30 05:00,2025-09-30,05:00,7384.36,6824.59,14208.95,3601.0,2016.0,876.0,38.0,42.0,651.59,211.0,4646.0,0.0,483.0,1644.36,0.0,0.0,0.0,136.0
2025-09-30 05:30,2025-09-30,05:30,7250.4,6735.245,13985.645,3591.0,1976.0,876.0,38.0,41.0,653.935,210.5,4639.0,1.53,437.0,1521.68,0.0,0.0,0.0,125.0
2025-09-30 06:00,2025-09-30,06:00,7116.44,6645.9,13762.34,3581.0,1936.0,876.0,38.0,40.0,656.28,210.0,4632.0,3.06,391.0,1399.0,0.0,0.0,0.0,114.0
2025-09-30 06:30,2025-09-30,06:30,7026.97,6627.72,13654.69,3597.0,1943.3,876.0,38.0,39.0,663.115,210.0,4638.0,60.525,380.0,1209.75,0.0,0.0,0.0,108.5
2025-09-30 07:00,2025-09-30,07:00,6937.5,6609.54,13547.04,3613.0,1950.6,876.0,38.0,38.0,669.95,210.0,4644.0,117.99,369.0,1020.5,0.0,0.0,0.0,103.0
2025-09-30 07:30,2025-09-30,07:30,6907.06,6652.0,13559.06,3591.0,1931.1,876.0,38.0,36.0,667.475,209.5,4640.0,227.485,353.0,989.5,0.0,0.0,0.0,114.5
2025-09-30 08:00,2025-09-30,08:00,6876.62,6694.46,13571.08,3569.0,1911.6,876.0,38.0,34.0,665.0,209.0,4636.0,336.98,337.0,958.5,0.0,0.0,0.0,126.0
2025-09-30 08:30,2025-09-30,08:30,6920.56,6802.865,13723.425,3585.5,1931.8,876.0,38.0,34.0,661.5,212.5,4652.0,432.625,345.0,954.5,0.0,0.0,0.0,124.5
2025-09-30 09:00,2025-09-30,09:00,6964.5,6911.27,13875.77,3602.0,1952.0,876.0,38.0,34.0,658.0,216.0,4668.0,528.27,353.0,950.5,0.0,0.0,0.0,123.0
2025-09-30 09:30,2025-09-30,09:30,7073.27,6935.17,14008.44,3591.5,1944.0,876.5,38.0,37.0,655.0,216.0,4684.0,563.44,370.0,1033.0,0.0,0.0,0.0,115.0
2025-09-30 10:00,2025-09-30,10:00,7182.04,6959.07,14141.11,3581.0,1936.0,877.0,38.0,40.0,652.0,216.0,4700.0,598.61,387.0,1115.5,0.0,0.0,0.0,107.0
2025-09-30 10:30,2025-09-30,10:30,7389.95,6970.575,14360.525,3583.0,1916.5,876.5,38.0,39.0,647.0,216.0,4714.5,625.775,387.5,1316.75,0.0,0.0,0.0,99.0
2025-09-30 11:00,2025-09-30,11:00,7597.86,6982.08,14579.94,3585.0,1897.0,876.0,38.0,38.0,642.0,216.0,4729.0,652.94,388.0,1518.0,0.0,0.0,0.0,91.0
2025-09-30 11:30,2025-09-30,11:30,7712.865,7060.045,14772.91,3583.0,1924.5,876.0,38.0,36.0,646.5,216.0,4751.5,615.41,444.0,1642.0,0.0,0.0,0.0,111.0
2025-09-30 12:00,2025-09-30,12:00,7827.87,7138.01,14965.88,3581.0,1952.0,876.0,38.0,34.0,651.0,216.0,4774.0,577.88,500.0,1766.0,0.0,0.0,0.0,131.0
2025-09-30 12:30,2025-09-30,12:30,7803.485,7183.975,14987.46,3574.5,1925.75,876.0,38.0,36.0,652.0,216.0,4776.5,591.03,508.0,1793.68,0.0,0.0,0.0,158.5
2025-09-30 13:00,2025-09-30,13:00,7779.1,7229.94,15009.04,3568.0,1899.5,876.0,38.0,38.0,653.0,216.0,4779.0,604.18,516.0,1821.36,0.0,0.0,0.0,186.0
2025-09-30 13:30,2025-09-30,13:30,7706.75,7198.415,14905.165,3512.5,1897.0,876.0,38.0,38.0,652.795,215.5,4777.5,553.01,514.0,1830.86,0.0,0.0,0.0,223.5
2025-09-30 14:00,2025-09-30,14:00,7634.4,7166.89,14801.29,3457.0,1894.5,876.0,38.0,38.0,652.59,215.0,4776.0,501.84,512.0,1840.36,0.0,0.0,0.0,261.0
2025-09-30 14:30,2025-09-30,14:30,7589.725,7128.57,14718.295,3420.5,1890.15,876.0,38.0,38.0,657.36,215.0,4779.5,445.425,509.0,1847.86,0.0,0.0,1.5,307.0
2025-09-30 15:00,2025-09-30,15:00,7545.05,7090.25,14635.3,3384.0,1885.8,876.0,38.0,38.0,662.13,215.0,4783.0,389.01,506.0,1855.36,0.0,0.0,3.0,353.0
2025-09-30 15:30,2025-09-30,15:30,7536.015,6993.745,14529.76,3355.5,1893.9,876.0,38.0,38.0,660.31,214.5,4776.5,290.69,512.0,1861.36,0.0,0.0,13.0,348.5
2025-09-30 16:00,2025-09-30,16:00,7526.98,6897.24,14424.22,3327.0,1902.0,876.0,38.0,38.0,658.49,214.0,4770.0,192.37,518.0,1867.36,0.0,0.0,23.0,344.0
2025-09-30 16:30,2025-09-30,16:30,7476.81,6781.9,14258.71,3235.0,1892.5,876.0,38.0,37.0,655.46,214.0,4721.0,120.89,541.0,1909.36,0.0,0.0,18.5,305.5
2025-09-30 17:00,2025-09-30,17:00,7426.64,6666.56,14093.2,3143.0,1883.0,876.0,38.0,36.0,652.43,214.0,4672.0,49.41,564.0,1951.36,0.0,0.0,14.0,267.0
2025-09-30 17:30,2025-09-30,17:30,7821.9,6713.255,14535.155,3244.0,1860.9,876.0,38.0,38.0,654.19,214.0,4689.5,24.705,657.0,2225.86,0.0,0.0,13.0,133.5
2025-09-30 18:00,2025-09-30,18:00,8217.16,6759.95,14977.11,3345.0,1838.8,876.0,38.0,40.0,655.95,214.0,4707.0,0.0,750.0,2500.36,0.0,0.0,12.0,0.0
2025-09-30 18:30,2025-09-30,18:30,8353.66,6889.905,15243.565,3335.5,1883.8,876.0,38.0,41.0,657.905,214.0,4837.0,0.0,777.5,2570.36,0.0,0.0,12.5,58.5
2025-09-30 19:00,2025-09-30,19:00,8490.16,7019.86,15510.02,3326.0,1928.8,876.0,38.0,42.0,659.86,214.0,4967.0,0.0,805.0,2640.36,0.0,0.0,13.0,117.0
2025-09-30 19:30,2025-09-30,19:30,8500.16,7138.43,15638.59,3339.0,1930.8,876.0,38.0,42.0,657.43,214.0,5060.0,0.0,832.0,2635.36,0.0,0.0,14.0,89.0
2025-09-30 20:00,2025-09-30,20:00,8521.16,7158.0,15679.16,3346.0,1936.8,876.0,38.0,42.0,660.0,213.0,5102.0,0.0,830.0,2616.36,0.0,0.0,19.0,88.0
2025-09-30 20:30,2025-09-30,20:30,8524.66,7071.675,15596.335,3351.0,1911.3,876.0,38.0,42.0,662.175,213.0,5033.0,0.0,829.5,2623.86,0.0,0.0,16.5,86.0
2025-09-30 21:00,2025-09-30,21:00,8528.16,6985.35,15513.51,3356.0,1885.8,876.0,38.0,42.0,664.35,213.0,4964.0,0.0,829.0,2631.36,0.0,0.0,14.0,84.0
2025-09-30 21:30,2025-09-30,21:30,8568.76,7022.42,15591.18,3389.5,1899.9,876.0,38.0,42.0,662.92,213.0,4963.5,0.0,826.5,2666.86,0.0,0.0,13.0,81.0
2025-09-30 22:00,2025-09-30,22:00,8609.36,7059.49,15668.85,3423.0,1914.0,876.0,38.0,42.0,661.49,213.0,4963.0,0.0,824.0,2702.36,0.0,0.0,12.0,78.0
2025-09-30 22:30,2025-09-30,22:30,8519.36,7088.765,15608.125,3416.5,1934.5,876.0,38.0,43.0,663.765,213.5,4971.0,0.0,778.5,2658.86,0.0,0.0,14.5,136.0
2025-09-30 23:00,2025-09-30,23:00,8429.36,7118.04,15547.4,3410.0,1955.0,876.0,38.0,44.0,666.04,214.0,4979.0,0.0,733.0,2615.36,0.0,0.0,17.0,194.0
2025-10-01 00:00,2025-10-01,00:00,8270.36,6971.81,15242.17,3384.0,1925.0,876.0,38.0,42.0,660.81,214.0,4817.0,0.0,698.0,2580.36,0.0,0.0,7.0,329.0
2025-10-01 00:30,2025-10-01,00:30,8123.36,6945.53,15068.89,3348.0,1913.5,876.0,38.0,42.0,660.53,214.5,4792.0,0.0,676.5,2495.36,0.0,0.0,12.5,310.0
2025-10-01 01:00,2025-10-01,01:00,7976.36,6919.25,14895.61,3312.0,1902.0,876.0,38.0,42.0,660.25,215.0,4767.0,0.0,655.0,2410.36,0.0,0.0,18.0,291.0
2025-10-01 01:30,2025-10-01,01:30,7513.68,6641.26,14154.94,3237.0,1874.5,875.5,38.0,21.0,663.26,215.0,4692.0,0.0,484.5,2035.68,0.0,0.0,18.5,177.0
